194.213|-111.909|682.066
197.216|-111.408|682.518
199.384|-111.047|682.066
196.191|-110.741|681.954
184.188|-110.491|682.179
208.335|-110.345|681.278
186.082|-110.304|682.8
210.144|-110.103|681.559
181.435|-109.989|682.631
201.548|-109.825|681.615
167.769|-109.601|682.01
185.02|-109.611|682.066
202.426|-109.547|681.672
159.964|-109.477|683.027
176.518|-109.396|682.518
193.542|-109.269|681.728
212.37|-109.206|681.334
162.185|-109.135|682.687
179.12|-109.117|682.574
199.025|-109.471|684.785
216.585|-108.874|681.053
160.278|-108.92|683.14
177.005|-108.767|682.179
199.635|-109.2|684.899
141.464|-108.767|683.99
159.729|-108.65|683.253
176.416|-108.47|682.123
211.314|-108.984|685.354
148.354|-108.461|683.876
164.65|-108.192|682.179
181.678|-108.237|682.461
217.714|-108.004|680.996
154.652|-108.146|683.706
171.042|-107.949|682.461
212.527|-108.29|684.614
147.238|-107.912|684.046
163.704|-107.751|683.027
182.205|-107.975|684.444
140.958|-107.669|684.33
157.663|-107.463|683.027
176.024|-107.785|685.069
137.556|-107.425|684.614
153.987|-107.22|683.31
173.557|-107.398|684.444
137.268|-107.136|684.614
153.673|-106.915|683.196
176.718|-107.279|685.525
139.298|-106.857|684.671
155.662|-106.609|683.083
128.692|-106.622|685.012
145.185|-106.445|683.876
161.61|-106.26|682.687
136.369|-106.245|684.444
152.772|-106.025|683.027
125.592|-106.106|685.411
142.064|-105.904|684.103
159.31|-105.685|682.687
134.496|-105.783|685.183
150.771|-105.458|683.083
128.724|-105.494|685.183
145.401|-105.24|683.536
122.674|-105.214|685.24
139.159|-105.022|683.99
120.664|-104.934|685.297
137.499|-104.786|684.33
119.211|-104.637|685.24
135.962|-104.646|685.297
115.796|-104.392|685.525
132.322|-104.218|684.387
106.25|-104.086|685.411
124.973|-104.051|685.183
219.04|-103.364|680.659
115.93|-103.935|686.323
132.921|-103.659|684.501
96.1296|-103.491|685.297
112.861|-103.482|685.24
134.592|-104.218|690.114
91.4734|-103.16|685.012
108.225|-103.177|685.126
124.942|-103.16|685.012
78.8245|-102.931|685.411
100.171|-102.914|685.297
116.96|-102.957|685.582
220.51|-102.234|680.771
90.0234|-102.574|684.955
106.791|-102.608|685.183
127.445|-103.208|689.191
79.6442|-102.294|685.012
96.3622|-102.277|684.899
113.131|-102.311|685.126
66.3448|-101.963|684.728
86.2658|-101.989|684.899
103.031|-102.022|685.126
130.064|-103.093|692.315
75.8872|-101.708|684.955
92.6044|-101.692|684.842
112.284|-101.751|685.24
64.0642|-101.428|685.012
81.5825|-101.327|684.33
104.509|-101.479|685.354
59.4381|-101.123|684.899
76.1567|-101.106|684.785
113.093|-101.123|684.899
58.597|-100.877|685.183
75.3352|-100.877|685.183
121.69|-101.995|692.781
58.3084|-100.588|685.183
75.9881|-100.688|685.867
122.458|-101.857|693.83
54.525|-100.241|684.785
73.236|-100.191|684.444
123.03|-101.796|695.409
49.6548|-100.019|685.24
66.8827|-99.8863|684.33
121.72|-101.632|696.29
41.8657|-99.7387|685.297
60.2935|-99.6642|684.785
113.112|-99.6973|685.012
219.472|-99.1292|681.109
51.6751|-99.4418|685.24
79.3853|-100.174|690.287
144.351|-97.7046|673.269
41.2919|-99.1697|685.354
58.1115|-99.3017|686.266
142.343|-97.4051|673.159
37.263|-98.9139|685.582
53.9168|-98.7415|684.387
141.672|-97.0503|672.665
30.9412|-98.7236|686.266
47.6187|-98.5432|685.012
138.918|-96.8222|673.049
23.4221|-98.4182|686.152
41.0134|-98.3282|685.525
135.766|-96.5151|672.884
221.907|-97.6303|680.659
36.6824|-98.0395|685.525
77.6928|-98.7867|690.75
146.425|-95.9733|671.077
27.4887|-97.9135|686.666
73.5939|-98.8518|693.246
143.575|-95.6751|670.968
22.2995|-97.6975|687.181
129.66|-95.9703|675.032
145.765|-95.3459|670.641
22.0137|-97.4243|687.296
131.928|-95.475|673.544
148.031|-95.2494|671.952
20.5578|-97.0944|687.01
131.296|-95.1447|673.214
147.117|-94.7425|670.368
14.1942|-96.8212|687.124
83.8348|-95.3828|676.916
141.897|-94.3681|669.715
7.84361|-96.7333|688.558
25.5578|-96.8222|689.191
133.206|-94.3235|671.405
149.376|-94.1778|670.368
13.9106|-96.2825|687.41
60.7764|-97.6169|696.937
135.552|-93.9031|670.423
152.115|-94.0177|671.241
11.6205|-96.2095|688.961
59.9667|-97.4386|697.763
135.226|-93.5903|670.205
151.808|-93.7197|671.132
10.1586|-95.8152|688.214
59.7993|-97.3506|699.242
133.391|-93.4067|670.914
149.573|-93.2777|669.987
6.10762|-95.6371|689.018
57.6205|-96.859|697.822
132.521|-93.1089|670.804
148.642|-92.9426|669.606
0.884663|-95.4266|689.595
24.4662|-95.6425|691.155
127.428|-93.442|675.253
142.431|-92.4729|668.25
-9.00035|-95.2397|690.345
7.84164|-94.9694|688.386
80.2507|-92.8687|673.159
130.265|-92.7476|672.281
145.761|-92.1616|668.033
-12.7824|-94.9648|690.461
4.07516|-94.7427|688.846
75.9978|-92.5852|673.159
92.5102|-92.6532|673.654
140.133|-91.8802|668.033
221.693|-93.6476|680.884
-5.50749|-94.5948|689.883
13.4515|-95.104|693.596
82.4046|-92.1737|672.226
130.25|-91.9713|670.75
146.276|-91.5692|667.817
-25.0175|-94.4623|691.039
-8.1267|-94.3516|690.229
11.9828|-94.7481|693.13
83.5099|-91.8606|672.007
131.492|-91.5696|669.878
147.425|-91.3027|667.925
-25.5739|-94.0766|690.345
-8.70959|-94.0766|690.345
13.4515|-94.5197|693.596
88.0959|-91.6373|672.445
