237.993|-119.863|679.93|0
238.012|-119.014|679.986|0
240.105|-118.343|679.425|0
237.718|-117.723|679.146|0
239.592|-117.514|679.593|0
238.576|-117.15|679.146|0
130.667|-112.376|653.063|0
126.411|-112.475|655.242|0
240.105|-116.626|679.425|0
130.485|-111.906|653.529|0
118.291|-112.075|656.128|0
130.12|-111.79|654.462|0
238.744|-115.949|678.81|0
127.702|-111.329|653.373|0
136.579|-111.612|655.034|0
122.47|-111.301|654.826|0
130.148|-111.027|653.218|0
138.83|-111.371|655.242|0
122.875|-110.893|654.047|0
130.656|-110.717|653.011|0
139.018|-111.025|654.826|0
122.846|-110.591|653.891|0
130.636|-110.425|652.908|0
138.709|-110.723|654.67|0
121.676|-110.254|653.529|1
129.536|-110.15|652.908|1
137.86|-110.429|654.566|1
120.006|-109.962|653.425|1
127.56|-109.831|652.649|1
135.682|-109.953|653.373|1
116.2|-109.991|655.242|1
123.898|-109.478|652.185|1
131.844|-109.461|652.082|1
238.388|-114.051|679.425|0
119.276|-109.247|652.443|1
127.054|-109.083|651.464|1
135.214|-109.247|652.443|1
114.074|-109.518|655.711|1
121.493|-108.989|652.546|1
128.904|-108.748|651.104|1
137.127|-108.963|652.391|1
115.262|-109.059|654.618|1
122.693|-108.56|651.618|1
130.528|-108.457|651.001|1
138.93|-108.809|653.115|1
114.001|-108.896|655.294|1
121.321|-108.285|651.618|1
129.137|-108.166|650.898|1
137.315|-108.345|651.979|1
238.675|-112.906|679.425|0
117.133|-108.199|652.753|1
124.731|-107.874|650.795|1
132.711|-107.9|650.949|1
141.041|-108.19|652.701|1
111.542|-108.638|657.069|1
120.516|-107.753|651.721|1
127.869|-107.473|650.026|1
136.055|-107.668|651.206|1
145.132|-108.508|656.285|1
114.529|-107.786|653.58|1
121.884|-107.233|650.231|1
129.755|-107.174|649.872|1
137.69|-107.386|651.155|1
146.744|-108.197|656.076|1
116.491|-107.289|652.236|1
124.065|-106.951|650.18|1
131.955|-106.909|649.923|1
140.017|-107.213|651.772|1
239.356|-111.679|678.922|0
117.222|-106.93|651.721|1
124.847|-106.643|649.975|1
132.713|-106.585|649.616|1
141.081|-106.913|651.618|1
110.768|-107.317|655.763|1
118.454|-106.529|650.949|1
125.988|-106.177|648.799|1
134.028|-106.269|649.36|1
142.803|-106.9|653.218|1
112.344|-106.701|653.684|1
119.655|-106.104|650.026|1
127.284|-105.846|648.441|1
135.439|-106.029|649.565|1
144.225|-106.659|653.425|1
111.909|-106.536|654.358|1
118.843|-105.839|650.077|1
126.465|-105.572|648.441|1
134.523|-105.68|649.105|1
143.183|-106.224|652.443|1
104.627|-107.557|662.346|1
