143.794|-90.2323|674.646|0
143.866|-89.8159|673.654|0
135.826|-89.6566|674.59|0
141.776|-89.4664|673.159|0
144.517|-89.408|672.719|0
136.022|-89.3141|674.149|0
138.77|-89.2557|673.709|0
141.446|-89.1537|672.939|0
144.257|-89.1392|672.829|0
135.443|-89.0229|674.094|0
138.09|-88.8993|673.159|0
140.902|-88.8848|673.049|0
143.655|-88.8341|672.665|0
134.318|-88.7462|674.149|0
137.056|-88.6809|673.654|0
140.642|-88.6158|673.159|0
143.325|-88.5219|672.445|0
146.229|-88.5652|672.774|0
134.558|-88.4333|673.929|0
137.363|-88.4117|673.764|1
140.718|-88.2027|672.171|1
143.549|-88.2027|672.171|1
146.428|-88.2315|672.39|1
149.529|-88.39|673.599|1
133.903|-88.0919|673.489|1
136.527|-87.9554|672.445|1
139.653|-87.7836|671.132|1
142.948|-87.8981|672.007|1
145.802|-87.9124|672.116|1
148.742|-87.9769|672.61|1
77.5115|-88.1972|676.472|0
131.885|-87.7867|673.324|1
134.699|-87.7724|673.214|1
137.332|-87.6436|672.226|1
139.833|-87.4369|670.641|1
143.657|-87.5295|671.35|1
146.449|-87.5081|671.187|1
149.446|-87.6079|671.952|1
78.3599|-87.905|676.416|0
131.58|-87.4888|673.214|1
134.404|-87.4817|673.159|1
136.837|-87.2254|671.187|1
139.539|-87.1474|670.586|1
142.681|-87.1686|670.75|1
145.577|-87.2112|671.077|1
148.536|-87.2893|671.679|1
151.39|-87.3036|671.788|1
78.0942|-87.6417|676.583|0
130.948|-87.1626|672.884|1
133.673|-87.0915|672.336|1
136.239|-86.9215|671.023|1
138.94|-86.8438|670.423|1
141.781|-86.6817|669.172|1
144.976|-86.9073|670.914|1
147.754|-86.8791|670.695|1
150.861|-87.0419|671.952|1
75.9064|-87.1351|674.866|0
79.1496|-87.2637|675.862|0
132.007|-86.8296|672.5|1
134.74|-86.7659|672.007|1
137.495|-86.5403|670.259|1
140.295|-86.5262|670.15|1
142.99|-86.4489|669.552|1
145.917|-86.5121|670.041|1
149.029|-86.6812|671.35|1
151.993|-86.7589|671.952|1
74.9555|-86.7373|673.984|0
78.8004|-86.9078|675.308|0
130.056|-86.5675|672.665|1
132.901|-86.3914|671.296|1
135.596|-86.3071|670.641|1
138.297|-86.2299|670.041|1
140.856|-86.0691|668.792|1
143.871|-86.1879|669.715|1
146.728|-86.2089|669.878|1
149.805|-86.3562|671.023|1
152.942|-86.5322|672.39|1
74.6411|-86.4181|673.709|0
77.7199|-86.6872|675.807|0
80.6329|-86.4534|673.984|0
130.045|-86.2772|672.61|1
132.608|-86.1016|671.241|1
135.314|-86.0246|670.641|1
137.959|-85.9128|669.769|1
140.586|-85.7944|668.846|1
143.507|-85.857|669.334|1
146.68|-85.8989|669.661|1
149.671|-85.9966|670.423|1
152.917|-86.235|672.281|1
71.0335|-86.233|674.48|0
76.0848|-86.1625|673.929|2
78.8846|-86.1203|673.599|2
83.4921|-86.1907|674.149|2
129.531|-86.029|672.884|1
132.4|-85.8678|671.624|1
135.031|-85.7421|670.641|1
137.598|-85.5821|669.389|1
140.304|-85.5127|668.846|1
143.179|-85.5474|669.117|1
146.033|-85.5682|669.28|1
149.045|-85.6794|670.15|1
152.264|-85.9028|671.897|1
155.309|-86.0219|672.829|1
73.7657|-85.8226|673.489|2
76.6149|-85.8366|673.599|2
79.4261|-85.8086|673.379|2
83.4921|-85.9068|674.149|2
129.248|-85.7456|672.884|1
131.878|-85.6128|671.843|1
134.401|-85.418|670.314|1
137.09|-85.3348|669.661|1
139.977|-85.2033|668.629|1
142.77|-85.1895|668.521|1
145.656|-85.231|668.846|1
148.618|-85.314|669.497|1
151.832|-85.5362|671.241|1
155.025|-85.7386|672.829|1
71.7508|-85.504|673.214|2
75.1227|-85.4691|672.939|2
77.9189|-85.4273|672.61|2
81.0417|-85.4343|672.665|2
84.0051|-85.5669|673.709|2
129.698|-85.3855|672.281|1
132.282|-85.2257|671.023|1
